review_score,product_category_name_english
5,toys
5,auto
5,office_furniture
1,perfumery
1,health_beauty
4,toys
5,furniture_decor
4,sports_leisure
5,sports_leisure
5,sports_leisure
5,computers_accessories
4,fashion_bags_accessories
3,health_beauty
3,health_beauty
5,watches_gifts
5,
5,books_imported
4,bed_bath_table
4,health_beauty
4,cool_stuff
5,sports_leisure
5,office_furniture
4,sports_leisure
5,perfumery
4,garden_tools
5,fashion_bags_accessories
5,watches_gifts
5,bed_bath_table
2,health_beauty
5,health_beauty
4,bed_bath_table
4,bed_bath_table
5,bed_bath_table
5,bed_bath_table
3,small_appliances
5,computers_accessories
2,computers_accessories
3,air_conditioning
5,watches_gifts
5,cool_stuff
5,furniture_decor
5,garden_tools
4,sports_leisure
5,fashion_bags_accessories
5,health_beauty
1,
1,computers_accessories
2,watches_gifts
3,stationery
2,stationery
1,computers_accessories
5,sports_leisure
5,sports_leisure
5,cool_stuff
3,bed_bath_table
5,housewares
3,bed_bath_table
4,pet_shop
5,food_drink
5,health_beauty
5,perfumery
5,computers_accessories
4,watches_gifts
4,construction_tools_lights
4,furniture_decor
1,watches_gifts
5,pet_shop
5,furniture_decor
5,stationery
4,toys
5,auto
5,health_beauty
5,furniture_decor
5,health_beauty
5,computers_accessories
5,watches_gifts
4,sports_leisure
5,sports_leisure
3,health_beauty
5,telephony
3,health_beauty
4,health_beauty
4,health_beauty
4,health_beauty
4,health_beauty
4,health_beauty
1,bed_bath_table
1,bed_bath_table
4,bed_bath_table
5,health_beauty
5,electronics
1,telephony
5,construction_tools_construction
5,construction_tools_safety
5,electronics
5,luggage_accessories
1,furniture_decor
3,stationery
3,housewares
5,watches_gifts
5,bed_bath_table
5,electronics
5,computers_accessories
4,bed_bath_table
5,baby
4,computers_accessories
4,computers_accessories
5,computers_accessories
3,furniture_decor
3,furniture_decor
5,bed_bath_table
5,sports_leisure
5,furniture_decor
5,cool_stuff
5,sports_leisure
5,health_beauty
1,perfumery
3,bed_bath_table
5,health_beauty
4,electronics
4,bed_bath_table
5,
5,auto
5,pet_shop
5,health_beauty
2,furniture_decor
2,sports_leisure
5,
5,stationery
1,bed_bath_table
3,books_general_interest
5,electronics
5,cool_stuff
4,furniture_decor
5,cool_stuff
5,electronics
5,construction_tools_construction
5,sports_leisure
5,sports_leisure
5,health_beauty
5,pet_shop
5,sports_leisure
3,stationery
5,computers_accessories
5,computers_accessories
5,furniture_decor
5,toys
3,drinks
4,cool_stuff
1,housewares
3,fixed_telephony
5,housewares
5,small_appliances
5,health_beauty
5,auto
5,consoles_games
1,home_appliances
5,bed_bath_table
4,fashion_bags_accessories
5,kitchen_dining_laundry_garden_furniture
5,kitchen_dining_laundry_garden_furniture
5,sports_leisure
5,sports_leisure
5,sports_leisure
4,health_beauty
1,bed_bath_table
1,computers_accessories
1,toys
1,toys
5,
5,housewares
5,housewares
5,housewares
3,perfumery
3,perfumery
5,construction_tools_construction
5,construction_tools_construction
4,health_beauty
5,watches_gifts
5,auto
5,books_technical
5,home_construction
3,auto
5,watches_gifts
5,computers_accessories
5,health_beauty
2,sports_leisure
5,housewares
5,housewares
4,health_beauty
5,toys
1,pet_shop
5,auto
4,fashion_bags_accessories
1,housewares
5,watches_gifts
3,computers_accessories
5,computers
1,baby
5,computers_accessories
1,office_furniture
1,office_furniture
4,electronics
5,watches_gifts
5,housewares
5,home_appliances_2
5,housewares
5,housewares
5,toys
5,bed_bath_table
3,furniture_decor
4,watches_gifts
5,computers_accessories
3,bed_bath_table
1,telephony
5,housewares
5,sports_leisure
5,sports_leisure
5,perfumery
5,furniture_decor
5,housewares
5,pet_shop
5,sports_leisure
5,construction_tools_construction
3,toys
5,garden_tools
5,sports_leisure
5,bed_bath_table
5,pet_shop
3,watches_gifts
5,pet_shop
3,health_beauty
5,pet_shop
5,pet_shop
5,computers_accessories
3,fixed_telephony
3,health_beauty
5,sports_leisure
5,
5,
5,furniture_decor
5,bed_bath_table
2,sports_leisure
5,garden_tools
5,home_confort
5,home_confort
3,health_beauty
5,health_beauty
4,food
5,housewares
5,bed_bath_table
3,computers_accessories
5,sports_leisure
1,consoles_games
5,fashion_bags_accessories
5,furniture_decor
1,furniture_decor
3,housewares
5,watches_gifts
5,computers_accessories
5,sports_leisure
4,
4,housewares
4,housewares
4,housewares
4,housewares
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,stationery
2,computers_accessories
2,computers_accessories
1,computers_accessories
2,health_beauty
4,furniture_decor
5,books_general_interest
4,sports_leisure
4,telephony
4,housewares
5,
5,fashion_bags_accessories
5,fashion_bags_accessories
5,fashion_bags_accessories
5,construction_tools_construction
5,bed_bath_table
5,sports_leisure
4,market_place
5,health_beauty
5,health_beauty
3,consoles_games
5,garden_tools
4,sports_leisure
5,cool_stuff
3,bed_bath_table
5,computers_accessories
1,
4,garden_tools
4,bed_bath_table
4,
5,auto
5,sports_leisure
5,health_beauty
4,baby
5,
1,telephony
5,furniture_decor
5,pet_shop
5,toys
5,computers_accessories
4,bed_bath_table
4,furniture_decor
5,sports_leisure
5,fashion_bags_accessories
5,luggage_accessories
5,sports_leisure
3,housewares
5,telephony
4,baby
3,perfumery
4,watches_gifts
5,sports_leisure
5,cool_stuff
5,health_beauty
4,bed_bath_table
4,bed_bath_table
5,housewares
5,fashion_bags_accessories
5,furniture_decor
5,furniture_decor
5,auto
5,auto
5,housewares
5,sports_leisure
4,bed_bath_table
3,watches_gifts
5,watches_gifts
4,food
4,consoles_games
4,consoles_games
5,electronics
5,office_furniture
5,telephony
1,computers_accessories
2,bed_bath_table
5,health_beauty
5,perfumery
5,perfumery
5,health_beauty
1,watches_gifts
1,furniture_decor
4,fashion_bags_accessories
5,baby
5,housewares
5,sports_leisure
1,health_beauty
4,home_appliances
5,cool_stuff
5,bed_bath_table
1,signaling_and_security
5,cool_stuff
5,sports_leisure
5,computers_accessories
5,bed_bath_table
1,furniture_decor
1,furniture_decor
5,sports_leisure
5,sports_leisure
5,art
4,watches_gifts
5,health_beauty
3,fashion_bags_accessories
4,sports_leisure
4,telephony
4,housewares
4,housewares
5,fashion_bags_accessories
5,perfumery
5,sports_leisure
5,furniture_decor
5,sports_leisure
5,sports_leisure
1,auto
1,musical_instruments
5,auto
5,electronics
5,food
5,food
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,perfumery
4,sports_leisure
5,electronics
1,fashion_bags_accessories
5,sports_leisure
5,sports_leisure
5,audio
5,sports_leisure
5,health_beauty
5,housewares
4,perfumery
5,home_confort
5,pet_shop
5,health_beauty
5,baby
5,auto
5,health_beauty
4,telephony
4,health_beauty
5,christmas_supplies
5,telephony
5,housewares
4,health_beauty
5,perfumery
5,telephony
5,electronics
1,perfumery
5,baby
5,cool_stuff
4,home_appliances
1,electronics
1,furniture_decor
1,bed_bath_table
5,watches_gifts
5,computers_accessories
5,furniture_decor
2,cool_stuff
4,bed_bath_table
5,toys
5,telephony
2,bed_bath_table
5,music
4,health_beauty
4,health_beauty
1,furniture_decor
1,furniture_decor
5,sports_leisure
4,bed_bath_table
1,sports_leisure
4,watches_gifts
5,baby
3,baby
3,food
4,health_beauty
5,
4,housewares
4,housewares
5,cool_stuff
5,cine_photo
5,baby
4,consoles_games
5,sports_leisure
5,health_beauty
5,sports_leisure
5,small_appliances
5,auto
1,watches_gifts
5,health_beauty
5,furniture_decor
1,health_beauty
1,health_beauty
5,baby
5,electronics
4,cool_stuff
5,watches_gifts
5,construction_tools_construction
1,fashion_male_clothing
3,garden_tools
5,fashion_bags_accessories
5,watches_gifts
1,computers_accessories
5,electronics
5,health_beauty
5,housewares
4,housewares
5,computers_accessories
4,small_appliances
4,baby
1,bed_bath_table
1,bed_bath_table
2,bed_bath_table
5,health_beauty
5,books_general_interest
5,garden_tools
5,perfumery
5,bed_bath_table
5,pet_shop
4,cool_stuff
1,sports_leisure
5,stationery
5,consoles_games
1,bed_bath_table
3,housewares
3,housewares
5,cool_stuff
5,housewares
5,furniture_decor
3,consoles_games
3,home_appliances_2
1,bed_bath_table
5,telephony
5,sports_leisure
5,cool_stuff
1,computers_accessories
1,telephony
1,health_beauty
5,housewares
5,musical_instruments
2,bed_bath_table
5,health_beauty
1,perfumery
5,cool_stuff
3,office_furniture
3,office_furniture
5,bed_bath_table
4,watches_gifts
5,garden_tools
5,bed_bath_table
5,air_conditioning
4,watches_gifts
5,bed_bath_table
1,garden_tools
1,
5,bed_bath_table
4,fashion_bags_accessories
3,sports_leisure
5,stationery
5,perfumery
5,auto
5,electronics
2,office_furniture
5,furniture_decor
5,furniture_decor
5,toys
5,fashion_bags_accessories
4,auto
5,electronics
4,health_beauty
5,furniture_decor
5,perfumery
4,office_furniture
5,sports_leisure
3,electronics
4,stationery
1,auto
5,construction_tools_construction
5,construction_tools_construction
5,construction_tools_construction
4,watches_gifts
5,electronics
5,fashion_bags_accessories
5,bed_bath_table
5,bed_bath_table
1,home_appliances
1,construction_tools_construction
5,auto
5,health_beauty
1,computers_accessories
5,signaling_and_security
5,housewares
5,watches_gifts
5,fashion_bags_accessories
4,electronics
5,fashio_female_clothing
5,perfumery
5,signaling_and_security
5,signaling_and_security
5,signaling_and_security
5,signaling_and_security
4,sports_leisure
5,auto
4,health_beauty
5,bed_bath_table
5,housewares
5,consoles_games
4,computers_accessories
4,
5,garden_tools
5,garden_tools
5,health_beauty
1,watches_gifts
5,stationery
5,bed_bath_table
5,housewares
5,housewares
5,telephony
1,computers_accessories
2,telephony
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,cool_stuff
4,perfumery
5,art
1,sports_leisure
1,sports_leisure
5,furniture_decor
4,electronics
5,health_beauty
5,pet_shop
5,sports_leisure
5,toys
5,sports_leisure
2,housewares
2,housewares
3,electronics
5,pet_shop
5,perfumery
5,computers_accessories
2,housewares
5,health_beauty
5,computers_accessories
5,bed_bath_table
5,health_beauty
5,sports_leisure
4,computers_accessories
5,telephony
5,electronics
5,health_beauty
4,dvds_blu_ray
1,books_general_interest
5,baby
5,watches_gifts
3,bed_bath_table
3,bed_bath_table
1,computers_accessories
5,luggage_accessories
1,garden_tools
1,garden_tools
3,watches_gifts
4,bed_bath_table
4,bed_bath_table
5,sports_leisure
5,health_beauty
3,watches_gifts
5,watches_gifts
1,telephony
4,
5,auto
5,furniture_decor
5,computers_accessories
5,construction_tools_construction
5,telephony
3,health_beauty
5,
5,cool_stuff
5,bed_bath_table
2,health_beauty
3,bed_bath_table
4,baby
5,electronics
5,health_beauty
2,bed_bath_table
5,bed_bath_table
5,stationery
3,watches_gifts
1,telephony
4,auto
5,perfumery
5,luggage_accessories
5,office_furniture
1,furniture_decor
1,cool_stuff
5,computers_accessories
2,bed_bath_table
5,sports_leisure
5,sports_leisure
1,bed_bath_table
3,sports_leisure
3,food_drink
4,electronics
1,office_furniture
5,stationery
5,office_furniture
5,computers_accessories
5,cine_photo
5,cine_photo
5,cine_photo
5,cine_photo
5,stationery
5,telephony
5,signaling_and_security
5,cool_stuff
5,sports_leisure
5,construction_tools_lights
5,sports_leisure
5,bed_bath_table
5,watches_gifts
5,auto
5,cool_stuff
5,electronics
4,cool_stuff
5,bed_bath_table
5,housewares
5,baby
5,watches_gifts
1,furniture_decor
4,fashion_underwear_beach
1,housewares
1,housewares
1,housewares
4,computers_accessories
3,health_beauty
2,bed_bath_table
5,health_beauty
5,food_drink
5,baby
5,health_beauty
4,cool_stuff
5,bed_bath_table
3,perfumery
5,sports_leisure
3,furniture_decor
3,furniture_decor
5,housewares
5,furniture_decor
5,health_beauty
5,furniture_decor
5,furniture_decor
5,bed_bath_table
5,stationery
5,watches_gifts
5,garden_tools
5,health_beauty
5,furniture_decor
5,furniture_decor
5,pet_shop
5,bed_bath_table
5,computers_accessories
5,fashion_bags_accessories
5,construction_tools_construction
5,pet_shop
1,health_beauty
1,musical_instruments
1,telephony
5,bed_bath_table
5,health_beauty
5,housewares
4,musical_instruments
5,market_place
4,
3,bed_bath_table
5,bed_bath_table
5,cool_stuff
4,health_beauty
5,bed_bath_table
1,computers_accessories
1,computers_accessories
5,baby
5,sports_leisure
5,bed_bath_table
3,housewares
4,audio
4,audio
4,audio
3,housewares
1,furniture_decor
1,housewares
1,furniture_decor
1,housewares
2,musical_instruments
4,stationery
5,pet_shop
5,perfumery
4,home_confort
1,auto
1,auto
5,baby
5,consoles_games
5,consoles_games
4,bed_bath_table
4,
5,sports_leisure
3,housewares
5,perfumery
1,computers_accessories
5,computers_accessories
4,furniture_decor
5,computers_accessories
5,health_beauty
3,bed_bath_table
2,food_drink
4,consoles_games
5,garden_tools
5,garden_tools
5,electronics
5,furniture_decor
1,housewares
5,bed_bath_table
4,health_beauty
1,perfumery
5,computers_accessories
3,computers_accessories
4,bed_bath_table
4,bed_bath_table
4,industry_commerce_and_business
1,bed_bath_table
5,home_appliances_2
4,furniture_decor
4,housewares
5,health_beauty
5,telephony
5,garden_tools
5,home_construction
1,cool_stuff
5,bed_bath_table
5,computers_accessories
5,fashion_shoes
5,sports_leisure
5,sports_leisure
5,cool_stuff
5,sports_leisure
1,auto
2,consoles_games
5,telephony
5,perfumery
5,perfumery
5,watches_gifts
5,fashion_bags_accessories
5,fashion_bags_accessories
5,furniture_decor
5,furniture_decor
5,home_construction
5,sports_leisure
1,telephony
3,computers_accessories
5,toys
3,health_beauty
5,bed_bath_table
5,health_beauty
4,housewares
1,garden_tools
5,pet_shop
5,health_beauty
4,furniture_decor
4,food_drink
3,housewares
5,toys
5,fashion_bags_accessories
5,electronics
5,bed_bath_table
1,garden_tools
1,garden_tools
1,garden_tools
3,cool_stuff
5,electronics
5,auto
5,health_beauty
5,health_beauty
2,drinks
2,drinks
2,drinks
2,drinks
3,telephony
5,bed_bath_table
4,computers_accessories
4,sports_leisure
3,furniture_decor
4,fashion_shoes
3,health_beauty
3,health_beauty
3,health_beauty
3,health_beauty
5,bed_bath_table
5,bed_bath_table
3,office_furniture
5,sports_leisure
5,housewares
5,computers_accessories
5,health_beauty
4,perfumery
5,computers_accessories
4,housewares
4,cool_stuff
5,housewares
3,baby
5,perfumery
1,computers_accessories
2,computers_accessories
5,bed_bath_table
4,bed_bath_table
5,furniture_bedroom
5,consoles_games
1,computers_accessories
5,construction_tools_construction
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
1,sports_leisure
1,bed_bath_table
1,bed_bath_table
5,housewares
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
3,baby
5,watches_gifts
3,electronics
5,health_beauty
1,watches_gifts
1,furniture_decor
1,housewares
4,sports_leisure
3,computers
1,furniture_decor
4,sports_leisure
5,health_beauty
5,auto
5,health_beauty
4,housewares
5,books_imported
1,home_comfort_2
1,home_comfort_2
4,food
4,food
5,perfumery
5,pet_shop
4,housewares
5,electronics
5,toys
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
1,health_beauty
5,computers_accessories
1,office_furniture
5,bed_bath_table
4,bed_bath_table
5,furniture_living_room
5,toys
4,health_beauty
5,cool_stuff
4,office_furniture
5,audio
5,toys
5,health_beauty
5,
5,market_place
4,fashion_underwear_beach
5,health_beauty
5,housewares
4,computers_accessories
5,watches_gifts
5,stationery
5,auto
5,consoles_games
1,telephony
1,telephony
3,bed_bath_table
5,health_beauty
5,health_beauty
1,bed_bath_table
5,toys
5,sports_leisure
4,sports_leisure
5,musical_instruments
1,electronics
5,market_place
1,bed_bath_table
4,perfumery
1,housewares
1,auto
5,toys
5,cool_stuff
5,audio
4,sports_leisure
2,bed_bath_table
4,health_beauty
1,bed_bath_table
1,bed_bath_table
5,toys
1,fashion_bags_accessories
1,housewares
1,housewares
5,cool_stuff
5,telephony
5,pet_shop
5,market_place
5,small_appliances
5,toys
5,toys
5,furniture_decor
3,luggage_accessories
3,luggage_accessories
5,toys
5,furniture_decor
5,computers_accessories
5,computers_accessories
5,computers_accessories
5,computers_accessories
5,computers_accessories
5,air_conditioning
4,health_beauty
5,cool_stuff
4,musical_instruments
4,sports_leisure
2,watches_gifts
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
4,computers_accessories
5,computers
3,watches_gifts
5,furniture_living_room
3,auto
5,health_beauty
1,furniture_decor
5,toys
5,luggage_accessories
5,watches_gifts
3,furniture_decor
4,bed_bath_table
1,bed_bath_table
1,bed_bath_table
5,baby
3,electronics
5,health_beauty
5,health_beauty
3,cool_stuff
4,toys
5,health_beauty
5,auto
4,furniture_decor
4,furniture_decor
5,costruction_tools_garden
5,health_beauty
3,office_furniture
5,auto
5,toys
5,health_beauty
5,health_beauty
5,baby
5,housewares
5,sports_leisure
5,sports_leisure
5,bed_bath_table
5,health_beauty
3,toys
5,electronics
3,furniture_decor
3,fashion_bags_accessories
5,health_beauty
5,sports_leisure
5,watches_gifts
5,cool_stuff
4,bed_bath_table
5,toys
5,bed_bath_table
5,perfumery
5,sports_leisure
5,toys
5,books_technical
4,health_beauty
5,fashion_bags_accessories
1,books_general_interest
4,health_beauty
4,bed_bath_table
3,cool_stuff
5,perfumery
3,sports_leisure
4,health_beauty
5,health_beauty
5,consoles_games
5,bed_bath_table
2,furniture_decor
4,air_conditioning
5,toys
1,housewares
1,garden_tools
1,signaling_and_security
5,health_beauty
5,sports_leisure
5,sports_leisure
1,home_appliances_2
5,la_cuisine
1,watches_gifts
4,auto
2,computers_accessories
2,computers_accessories
1,pet_shop
5,sports_leisure
5,health_beauty
5,sports_leisure
5,garden_tools
4,watches_gifts
5,drinks
5,cool_stuff
5,health_beauty
3,office_furniture
5,health_beauty
5,perfumery
5,garden_tools
5,health_beauty
4,sports_leisure
4,sports_leisure
4,sports_leisure
4,sports_leisure
4,sports_leisure
5,office_furniture
5,office_furniture
5,office_furniture
5,office_furniture
1,bed_bath_table
5,sports_leisure
5,sports_leisure
5,furniture_decor
5,telephony
5,food
5,stationery
2,cool_stuff
5,health_beauty
5,housewares
4,fashion_bags_accessories
5,toys
5,furniture_decor
4,cool_stuff
5,electronics
5,toys
5,cool_stuff
5,
1,housewares
5,health_beauty
5,housewares
5,toys
5,health_beauty
5,electronics
5,electronics
5,electronics
5,furniture_decor
5,consoles_games
5,bed_bath_table
1,electronics
1,perfumery
1,perfumery
5,sports_leisure
3,sports_leisure
5,health_beauty
4,perfumery
5,housewares
5,housewares
3,auto
5,telephony
5,food
5,baby
5,bed_bath_table
5,stationery
5,sports_leisure
5,stationery
1,housewares
1,housewares
3,auto
5,health_beauty
5,health_beauty
5,health_beauty
4,bed_bath_table
5,bed_bath_table
1,watches_gifts
5,bed_bath_table
2,furniture_decor
5,perfumery
1,bed_bath_table
1,bed_bath_table
1,bed_bath_table
1,bed_bath_table
4,telephony
1,telephony
4,pet_shop
4,pet_shop
4,pet_shop
2,auto
2,auto
5,perfumery
5,art
5,health_beauty
5,pet_shop
5,food
5,health_beauty
2,watches_gifts
5,garden_tools
5,bed_bath_table
5,housewares
5,electronics
1,health_beauty
1,health_beauty
5,consoles_games
5,watches_gifts
5,bed_bath_table
5,luggage_accessories
5,health_beauty
5,furniture_decor
5,computers_accessories
5,computers_accessories
5,electronics
5,electronics
5,electronics
5,cool_stuff
5,home_construction
3,bed_bath_table
5,health_beauty
5,health_beauty
5,health_beauty
5,health_beauty
5,health_beauty
4,bed_bath_table
4,bed_bath_table
1,toys
1,toys
5,sports_leisure
5,telephony
5,garden_tools
5,fashion_bags_accessories
5,cool_stuff
4,sports_leisure
2,garden_tools
2,furniture_decor
5,furniture_decor
3,cool_stuff
5,cool_stuff
1,fashion_bags_accessories
3,watches_gifts
4,health_beauty
4,watches_gifts
5,health_beauty
5,perfumery
3,watches_gifts
5,garden_tools
5,garden_tools
5,home_appliances_2
1,bed_bath_table
1,bed_bath_table
1,bed_bath_table
5,bed_bath_table
5,sports_leisure
5,health_beauty
5,construction_tools_lights
1,cool_stuff
5,watches_gifts
5,toys
5,costruction_tools_tools
4,bed_bath_table
2,watches_gifts
4,stationery
4,sports_leisure
5,baby
4,furniture_decor
5,stationery
5,bed_bath_table
5,bed_bath_table
5,construction_tools_construction
5,housewares
4,bed_bath_table
1,bed_bath_table
5,toys
4,furniture_decor
4,furniture_decor
5,home_appliances
1,toys
1,toys
4,watches_gifts
5,pet_shop
4,books_general_interest
4,bed_bath_table
5,housewares
1,home_appliances_2
4,furniture_decor
4,furniture_decor
3,cool_stuff
5,cool_stuff
5,housewares
4,watches_gifts
5,housewares
1,computers_accessories
5,
4,sports_leisure
2,pet_shop
5,telephony
4,health_beauty
4,bed_bath_table
4,bed_bath_table
4,bed_bath_table
4,bed_bath_table
5,cool_stuff
5,cool_stuff
1,bed_bath_table
1,bed_bath_table
4,health_beauty
1,auto
1,auto
5,housewares
5,health_beauty
5,bed_bath_table
5,computers_accessories
5,sports_leisure
5,health_beauty
5,computers_accessories
5,computers_accessories
4,sports_leisure
1,computers_accessories
5,
5,health_beauty
3,housewares
3,housewares
2,kitchen_dining_laundry_garden_furniture
2,kitchen_dining_laundry_garden_furniture
5,stationery
1,auto
5,garden_tools
4,sports_leisure
4,sports_leisure
4,sports_leisure
3,furniture_decor
4,bed_bath_table
4,bed_bath_table
4,bed_bath_table
5,cool_stuff
5,auto
5,sports_leisure
4,sports_leisure
5,toys
5,computers_accessories
5,sports_leisure
4,auto
5,bed_bath_table
5,perfumery
4,health_beauty
4,cool_stuff
4,watches_gifts
5,furniture_decor
4,computers_accessories
5,toys
2,computers_accessories
5,garden_tools
3,
5,consoles_games
4,health_beauty
4,health_beauty
5,health_beauty
5,auto
4,housewares
5,health_beauty
4,musical_instruments
5,furniture_decor
5,furniture_decor
4,sports_leisure
3,garden_tools
4,electronics
2,computers_accessories
5,sports_leisure
5,stationery
5,luggage_accessories
3,furniture_decor
5,watches_gifts
5,cine_photo
5,watches_gifts
5,telephony
1,health_beauty
5,sports_leisure
5,baby
5,bed_bath_table
2,stationery
5,furniture_decor
5,health_beauty
5,food
5,bed_bath_table
5,bed_bath_table
5,bed_bath_table
5,health_beauty
1,sports_leisure
5,watches_gifts
2,consoles_games
5,computers_accessories
3,sports_leisure
5,toys
2,computers_accessories
2,computers_accessories
2,computers_accessories
2,computers_accessories
2,computers_accessories
2,
1,computers_accessories
1,fashion_bags_accessories
1,
4,garden_tools
5,telephony
5,watches_gifts
5,baby
5,furniture_decor
5,computers_accessories
5,bed_bath_table
5,home_construction
5,home_construction
5,home_construction
2,health_beauty
5,sports_leisure
5,bed_bath_table
5,bed_bath_table
4,pet_shop
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
4,furniture_decor
5,home_appliances
5,housewares
5,construction_tools_construction
5,sports_leisure
5,home_confort
1,
5,housewares
5,bed_bath_table
4,small_appliances
4,furniture_decor
5,home_appliances
5,toys
5,garden_tools
5,garden_tools
5,garden_tools
5,housewares
4,garden_tools
4,computers_accessories
1,auto
5,computers
5,electronics
5,bed_bath_table
4,pet_shop
5,baby
4,
4,watches_gifts
4,watches_gifts
5,furniture_decor
1,auto
3,sports_leisure
5,computers_accessories
1,telephony
1,construction_tools_safety
3,baby
4,telephony
5,bed_bath_table
5,bed_bath_table
5,electronics
3,perfumery
5,auto
1,garden_tools
1,garden_tools
3,garden_tools
5,baby
4,health_beauty
4,health_beauty
4,health_beauty
4,health_beauty
4,home_appliances_2
3,baby
3,sports_leisure
4,sports_leisure
4,toys
5,housewares
5,stationery
5,baby
5,sports_leisure
5,housewares
5,sports_leisure
4,home_appliances
5,garden_tools
1,stationery
5,auto
5,bed_bath_table
4,health_beauty
5,telephony
5,housewares
2,electronics
5,sports_leisure
2,pet_shop
2,pet_shop
4,housewares
5,health_beauty
3,consoles_games
5,housewares
5,sports_leisure
5,office_furniture
5,housewares
5,housewares
4,home_appliances
3,housewares
3,housewares
5,fashion_bags_accessories
4,bed_bath_table
5,auto
4,bed_bath_table
4,bed_bath_table
4,bed_bath_table
3,books_technical
5,books_technical
5,watches_gifts
5,sports_leisure
1,bed_bath_table
1,furniture_decor
4,luggage_accessories
1,furniture_decor
5,watches_gifts
5,office_furniture
4,electronics
5,furniture_decor
4,bed_bath_table
5,computers_accessories
1,computers_accessories
4,small_appliances
4,small_appliances
4,sports_leisure
5,costruction_tools_tools
5,housewares
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,luggage_accessories
5,toys
5,health_beauty
3,bed_bath_table
3,office_furniture
3,office_furniture
5,furniture_decor
5,sports_leisure
5,food
3,fashion_bags_accessories
5,health_beauty
5,bed_bath_table
5,bed_bath_table
5,food_drink
5,auto
3,telephony
5,office_furniture
4,dvds_blu_ray
5,sports_leisure
5,small_appliances
1,bed_bath_table
1,bed_bath_table
5,luggage_accessories
4,health_beauty
3,bed_bath_table
1,toys
5,watches_gifts
1,housewares
1,housewares
1,housewares
1,housewares
1,housewares
4,health_beauty
5,perfumery
5,perfumery
5,pet_shop
5,health_beauty
5,books_technical
5,books_technical
5,electronics
4,auto
1,bed_bath_table
5,sports_leisure
5,bed_bath_table
5,health_beauty
5,electronics
5,sports_leisure
2,bed_bath_table
2,bed_bath_table
2,bed_bath_table
2,bed_bath_table
5,telephony
5,home_construction
5,home_construction
4,christmas_supplies
5,sports_leisure
5,telephony
5,housewares
5,baby
5,health_beauty
5,health_beauty
5,health_beauty
5,books_general_interest
5,baby
3,health_beauty
5,health_beauty
5,sports_leisure
5,garden_tools
3,sports_leisure
5,construction_tools_construction
4,telephony
5,health_beauty
5,telephony
1,pet_shop
3,small_appliances
5,housewares
4,sports_leisure
5,health_beauty
1,bed_bath_table
3,electronics
5,garden_tools
5,perfumery
5,luggage_accessories
5,stationery
4,toys
1,furniture_decor
1,furniture_decor
5,sports_leisure
5,housewares
5,bed_bath_table
4,watches_gifts
5,auto
4,baby
5,telephony
5,watches_gifts
4,home_appliances
5,bed_bath_table
5,baby
5,furniture_decor
5,cool_stuff
1,auto
5,health_beauty
1,office_furniture
5,small_appliances
5,fashion_bags_accessories
5,stationery
5,stationery
5,stationery
5,electronics
5,housewares
4,perfumery
1,musical_instruments
2,auto
5,bed_bath_table
5,bed_bath_table
5,telephony
5,pet_shop
5,pet_shop
5,furniture_decor
4,computers_accessories
5,pet_shop
5,garden_tools
5,baby
1,bed_bath_table
4,home_comfort_2
5,watches_gifts
5,books_general_interest
4,cool_stuff
5,market_place
4,computers_accessories
5,pet_shop
5,housewares
4,bed_bath_table
5,sports_leisure
4,perfumery
5,perfumery
5,perfumery
5,health_beauty
4,garden_tools
5,books_general_interest
5,health_beauty
5,auto
4,watches_gifts
5,fashion_shoes
2,auto
4,fashion_bags_accessories
2,telephony
5,perfumery
5,perfumery
1,sports_leisure
1,sports_leisure
1,sports_leisure
1,sports_leisure
5,sports_leisure
4,garden_tools
4,garden_tools
4,musical_instruments
1,bed_bath_table
5,computers_accessories
5,perfumery
5,perfumery
5,perfumery
1,telephony
5,telephony
5,stationery
4,home_confort
5,telephony
5,electronics
5,home_confort
2,bed_bath_table
5,computers_accessories
4,housewares
5,watches_gifts
5,air_conditioning
5,baby
5,computers_accessories
5,toys
5,perfumery
1,furniture_decor
2,health_beauty
5,furniture_decor
5,health_beauty
5,health_beauty
5,sports_leisure
1,computers_accessories
5,perfumery
3,housewares
5,furniture_decor
5,furniture_decor
5,furniture_decor
5,furniture_decor
3,computers_accessories
5,
3,computers_accessories
4,watches_gifts
5,perfumery
4,health_beauty
5,fashion_underwear_beach
5,health_beauty
5,computers_accessories
4,perfumery
